Recency,TotalPurchases,Total_Spent,AvgPerPurchase_Transformed,Income,Income_per_Family_Member_Transformed,cluster
0.86,-0.6923076923076923,-0.3397190293742018,-0.4976264153833968,-0.7358511965521153,-0.9436379606406547,1
-0.94,-0.7692307692307693,-0.3724137931034483,-0.7866345348935105,-0.0968734641412423,-0.0170911294354237,1
-0.86,-0.4615384615384615,-0.1363984674329502,0.1412890245005009,-0.8242864163925749,-0.3394373259932229,1
0.34,0.4615384615384615,1.071264367816092,0.7443760832702337,0.3877963025972553,0.3288199722625682,0
-0.4,1.0,0.831162196679438,0.4104272615742957,0.0641185588446561,0.6134547202070338,0
0.56,0.6923076923076923,0.5604086845466156,0.3454333666529264,0.4274167328267362,0.3539391698344914,2
0.56,0.5384615384615384,0.7770114942528735,0.5495896013349404,0.8977808022381006,1.177222238681176,0
0.44,-0.5384615384615384,-0.2651340996168582,-0.2078744825959346,-0.501999924388492,0.0785746349781905,1
0.0,0.7692307692307693,0.3407407407407407,0.1407764964893159,0.2938868095724169,0.2676186734869264,2
0.96,-0.2307692307692307,-0.1844189016602809,-0.1762645264999912,-0.35894295111716,-0.2441367489441795,1
-0.86,0.6153846153846154,0.5583652618135376,0.3736088193910088,0.2606782352274016,0.2453864749348955,2
0.88,0.0769230769230769,-0.0505747126436781,-0.0562812837045017,-0.0790291482363615,-0.3312145852657494,2
0.58,0.3076923076923077,1.5606641123882503,1.0329258662280738,1.1368039015538165,1.310232539884273,0
0.26,0.1538461538461538,0.0005108556832694,-0.007891512896308,-0.2240822653207818,-0.1228652661597041,2
-0.04,0.5384615384615384,1.7292464878671776,0.9841932985615434,0.8963290612831273,1.1763835596340495,0
-0.8,-0.3076923076923077,-0.2641123882503193,-0.4005503813930402,-0.4563910627197459,-0.6477325933378264,1
0.56,-0.7692307692307693,-0.3621966794380587,-0.63606198580003,-0.7693622169294166,-0.6958048561544325,1
-0.5,0.1538461538461538,0.3887611749680715,0.4498788155647356,0.5998714604362784,0.996217450888102,0
-0.6,0.3846153846153846,1.5381864623243933,0.9853497219811104,0.8665381271029451,1.159085588457813,0
0.36,-0.6153846153846154,-0.3519795657726692,-0.7050722248237736,-0.632202941287664,-0.8257177533885866,1
0.92,-0.1538461538461538,1.281736909323116,1.2066980367789657,0.6629919473743904,1.0361542027233563,0
-0.02,-0.1538461538461538,-0.0393358876117496,0.1014353333030537,-0.2674227817473819,0.3226514641439871,2
0.48,0.0769230769230769,1.3593869731800767,1.0815572412130956,0.5737401232467582,0.9794121851504112,0
-0.28,-0.3846153846153846,-0.1905491698595147,-0.0772171513811007,-0.7859967487051529,-0.7177575324117926,1
0.54,-0.7692307692307693,-0.3621966794380587,-0.63606198580003,-0.5641525840232884,-0.4513264392128293,1
-0.58,0.3846153846153846,0.9139208173690933,0.6976233669672935,0.7963404030093381,1.1176483327093882,0
0.46,0.0,0.0464878671775223,0.1469040403776808,-0.0356886318097614,0.531306363759951,2
-0.58,0.1538461538461538,1.5310344827586206,1.1061999725885625,0.311700880874069,0.8011491196292155,0
0.4,0.3076923076923077,0.0148148148148148,-0.0579622155699303,-0.0719519110808665,-0.3259250041691764,2
0.62,0.3076923076923077,0.1272030651340996,0.098576184695181,-0.1164719670333824,-0.032898358748678,2
0.32,0.1538461538461538,0.788250319284802,0.7432700785136462,0.6395523798722166,0.4820416545414142,0
0.06,0.6153846153846154,0.0985951468710089,-0.0639082949062482,0.1942005973309137,-0.1401433327883522,2
0.32,-0.2307692307692307,-0.139463601532567,-0.0569070667766416,0.4168613662999508,-0.0012352246994973,2
0.16,-0.6153846153846154,-0.3581098339719029,-0.7723429242133133,-0.6945975577482892,-0.6014501601963961,1
0.42,0.0769230769230769,-0.0791826309067688,-0.1107888751777659,-0.1264526860988242,-0.0410139757325586,2
-0.98,-0.6153846153846154,-0.3070242656449553,-0.3462441131314826,-0.1996748705152924,-0.1019677749131517,1
-0.6,0.0769230769230769,0.679948914431673,0.7179874672634802,0.7696949075649314,1.1016626716254667,0
0.02,-0.2307692307692307,-0.1680715197956577,-0.1305852339884868,0.1728176628482855,0.1849718435829947,2
0.36,-0.4615384615384615,-0.3274584929757343,-0.6330643752130014,-0.8646629617027711,-0.8269664613697159,1
-0.06,-0.4615384615384615,-0.3499361430395913,-0.8212050001785566,-0.7929530074477336,-0.7270491358553988,1
-0.24,-0.3076923076923077,-0.1997445721583652,-0.1666859334747266,-0.2387811424898869,-0.1355972057689614,1
-0.22,-0.0769230769230769,0.00970625798212,0.1361480498415893,-0.2668481342860383,-0.1602244433007625,2
-0.8,0.3846153846153846,1.5555555555555556,0.9920755091837172,0.9870628709689616,1.2280605918131748,0
0.14,0.3846153846153846,0.271264367816092,0.2258093988906198,0.0763676231522437,0.1157804691591577,2
0.98,-0.5384615384615384,-0.3632183908045977,-0.9036579408959412,-0.8120675966882159,-0.7529305505592022,1
0.38,-0.0769230769230769,1.2296296296296296,1.1253298589365692,1.0309477902536766,1.2525319030362545,0
0.46,-0.5384615384615384,-0.2681992337164751,-0.2218539001117969,-0.1113908736909757,-0.0287838896721937,1
-0.04,-0.3846153846153846,-0.334610472541507,-0.7457645141340566,-0.9684019507769084,-1.2588467164898962,1
-0.32,-0.6923076923076923,-0.3836526181353767,-1.0907370531163527,-0.7371819590941742,-0.9452268890782728,1
0.76,-0.6153846153846154,-0.3499361430395913,-0.6840452473961346,-0.3624815696949076,-0.5617522478767298,1
-0.98,-0.5384615384615384,-0.31213282247765,-0.4594422093270605,-0.90912252844883,-0.8931098011666301,1
0.48,0.2307692307692307,0.1323116219667943,0.1412890245005009,0.2713243355638728,0.2525485777133091,2
0.5,-0.5384615384615384,-0.2395913154533844,-0.1007549345863786,-0.8805413783977921,-0.4268880008083404,1
-0.9,0.7692307692307693,0.6247765006385696,0.3619427979740477,0.9123284563910627,1.1856048442693683,0
0.02,0.0769230769230769,-0.1598978288633461,-0.290917491542924,-0.2441041926581225,-0.4606980815629318,1
0.16,0.4615384615384615,0.4071519795657726,0.3181558633872944,0.1012286870061623,0.1339190072370897,2
-0.38,0.3076923076923077,1.4053639846743295,0.9706262116125456,0.8581906166118484,1.1542083958531444,0
-0.44,-0.5384615384615384,-0.3397190293742018,-0.6636438711168776,-1.0953990397338476,-0.8257177533885866,1
0.24,0.3846153846153846,1.5943805874840358,1.0069153730954308,1.0960039317984198,0.7274410897028857,0
-0.9,-0.6153846153846154,-0.3254150702426564,-0.4717295205813248,-0.5593436921099392,-0.4460984332696161,1
0.52,0.3076923076923077,1.201021711366539,0.8807777001198006,0.913628974329893,1.1863523150413435,0
-0.74,0.8461538461538461,0.4071519795657726,0.1718961522863709,0.6038637480624551,0.4611980553246229,2
-0.72,0.8461538461538461,0.5031928480204342,0.248017913105033,0.3306642470984083,0.2918738626093141,2
-0.8,0.0,-0.0669220945083014,-0.0449835363820139,-0.0826887452270235,-0.0057550478595512,2
-0.02,-0.2307692307692307,-0.1343550446998722,-0.0444908662313827,0.0188726324146535,0.0729780680917258,2
0.62,0.3076923076923077,0.6830140485312899,0.5953384234306098,0.4546368757324865,0.370967011270198,0
0.22,-0.8461538461538461,-0.3938697318007663,-1.1992451244811797,-0.6724887527881743,-0.8702421413590742,1
-0.12,-0.8461538461538461,-0.3836526181353767,-0.8912389671460418,-0.1161997656043249,-0.0326776492231443,1
-0.6,-0.8461538461538461,-0.3877394636015325,-0.9977672099957742,-0.4032512948470757,-0.598396424607927,1
-0.46,0.0769230769230769,-0.0280970625798212,-0.0161064212490946,-0.1979206835280329,-0.1004773599408566,2
0.18,-0.6923076923076923,-0.3662835249042145,-0.7922748659905433,-0.3959018562625231,-0.5917156476743006,1
-0.14,-0.3076923076923077,-0.2242656449553001,-0.247096473281733,-0.3913651657782314,-0.2748970076801206,1
-0.44,-0.2307692307692307,-0.1200510855683269,-0.0107927526719142,0.3895504895845147,0.3299406698018799,2
0.14,-0.6153846153846154,-0.3417624521072797,-0.6058335196702456,-0.4407848474537825,-0.3231150665909137,1
-0.44,0.4615384615384615,0.8515964240102171,0.6270457554413337,0.316449283580961,0.2825437368436136,0
-0.78,-0.3076923076923077,-0.2191570881226053,-0.2295940994111427,-0.0074401723942384,-0.2786077779006051,1
-0.02,-0.3846153846153846,-0.3550446998722861,-0.9266123163183748,-1.157551699368644,-1.599317845918948,1
-0.2,-0.5384615384615384,-0.3284802043422733,-0.5731121944276262,-0.1228233337113908,-0.3644010825347444,1
0.72,0.0769230769230769,-0.1731800766283525,-0.3253810412014711,0.0928509319118369,-0.208060297438789,2
0.3,0.0,-0.1854406130268199,-0.3190721645135796,-0.1913273600241956,-0.4179614576192689,1
0.1,-0.7692307692307693,-0.357088122605364,-0.5715708960171145,-0.1122679671846055,-0.3563296580881981,1
0.16,-0.6153846153846154,-0.2590038314176245,-0.0950821044199822,-0.7283807795546482,-0.2019091734719554,1
0.3,-0.6153846153846154,-0.3489144316730523,-0.6737687929136679,-0.3653548070016256,-0.250167119143113,1
-0.78,-0.3076923076923077,-0.3407407407407407,-0.8458348519697867,-0.7465275414918151,-0.956443446230046,1
0.32,0.5384615384615384,1.50242656449553,0.8997388915924703,0.8549241994631583,1.1522962878898688,0
0.5,0.3846153846153846,0.2191570881226053,0.1712997494035301,0.3103398737287815,0.2785165054130736,2
-0.9,0.2307692307692307,0.0781609195402298,0.0701517497455976,0.0704699255226645,0.1114454235203483,2
0.9,-0.6923076923076923,-0.3489144316730523,-0.5860910438266892,-0.8260406033798344,-0.342082533181628,1
-0.16,-0.6153846153846154,-0.3223499361430396,-0.4492099510055579,-0.3583683036558164,-0.2435975416904983,1
-0.48,0.4615384615384615,1.7261813537675608,1.0183193875759735,1.228838229178481,1.3589546920426552,0
0.9,0.3846153846153846,1.1049808429118777,0.7969196928283383,0.5549582246417905,0.9672321145359126,0
-0.8,-0.7692307692307693,-0.3550446998722861,-0.5473632654090463,-0.5551396922611621,-0.441544377087563,1
-0.04,0.0,-0.0148148148148148,0.0493124362131277,0.2552644512494801,0.7601829570132195,2
-0.74,-0.4615384615384615,-0.334610472541507,-0.6875052306229519,-1.0305546104117047,-1.094151114752986,1
0.62,-0.6923076923076923,-0.3366538952745849,-0.4704593733007221,-0.8354466749839325,-0.7853113611820718,1
-0.58,-0.6923076923076923,-0.3744572158365262,-0.9163125665090236,-0.2832104646327171,-0.4932523226637513,1
-0.2,-0.4615384615384615,-0.3407407407407407,-0.7378774108408706,-0.7654606631129258,-0.6907092081346077,1
0.16,-0.3846153846153846,-0.3243933588761175,-0.6707156183196136,-0.6183206684057313,-0.5116474223172396,1
-0.44,-0.7692307692307693,-0.3621966794380587,-0.63606198580003,-0.6488072284601717,-0.5468202537003869,1
0.68,0.6153846153846154,0.4316730523627075,0.2758887369848328,0.3409776567993648,0.2986083381644065,2
0.6,0.1538461538461538,0.7708812260536398,0.7325201221543421,0.6464179048051113,1.0257558190635885,0
0.4,0.3846153846153846,0.2017879948914431,0.1522252563031657,0.3004498884730256,-0.0722121913226303,2
0.56,-0.3076923076923077,-0.2733077905491698,-0.4411960187854465,-0.0579184151827908,-0.3154951124314836,1
-0.68,-0.2307692307692307,-0.1874840357598978,-0.185156799156566,-0.8966012627121848,-0.8741269472246653,1
0.24,-0.7692307692307693,-0.3765006385696041,-0.8576450667637379,-0.767698763751843,-1.1946057777770291,1
-0.52,-0.6923076923076923,-0.3591315453384419,-0.6997546358478878,-0.6270311141355714,-0.5216032828324986,1
0.7,0.2307692307692307,0.8137931034482758,0.7169155077338997,0.8962988166798986,1.1763660829670066,0
0.5,-0.2307692307692307,-0.1312899106002554,-0.0371398615809484,-0.7457109372046425,-0.2257915268606548,1
0.82,-0.2307692307692307,-0.1333333333333333,-0.0420324189157944,-0.1974065252731465,0.3886320283335218,2
-0.16,-0.7692307692307693,-0.3673052362707535,-0.707210888908634,-0.984613058107444,-1.014153003891374,1
0.48,0.7692307692307693,0.4960408684546615,0.2695105003294896,-0.0995954784318173,0.4764334745842781,2
0.78,0.2307692307692307,-0.0240102171136653,-0.0858474339168263,-0.1722732599901705,-0.4028538255220585,2
0.9,-0.6923076923076923,-0.3693486590038314,-0.8361491623674828,-0.4761105440248006,-0.8930820803617792,1
-0.36,-1.0769230769230769,-0.2957854406130268,1.0748947872973886,3.3530376923367737,1.1768990444205751,0
-0.36,-0.7692307692307693,-0.3621966794380587,-0.63606198580003,0.0795130618880193,-0.2172429731767583,1
-0.86,0.1538461538461538,-0.0720306513409961,-0.1358136145629268,-0.635469358436354,-0.5313187525639097,1
-0.52,0.1538461538461538,0.0076628352490421,0.0036016236100455,0.0884049752372311,0.1245900190178195,2
0.86,-0.6923076923076923,-0.3080459770114943,-0.257205727801964,-0.6018978488525953,-0.0386484495545542,1
0.06,-0.0769230769230769,0.5542784163473818,0.7256248083711556,0.6280291860421157,1.0141460510752425,0
0.02,-0.7692307692307693,-0.3713920817369093,-0.7699900116905789,-0.4403009338021247,-0.3226347873277371,1
0.1,0.4615384615384615,0.5971902937420179,0.4652969155533299,0.6382216173301577,1.0205906035732193,0
0.88,-0.6153846153846154,-0.3683269476372924,-0.9018695891484648,-1.1465426637934293,-1.3240192457005655,1
0.14,0.3846153846153846,0.8587484035759898,0.6665168322180051,0.987879475256134,0.6725339189608951,0
-0.42,1.4615384615384617,1.459514687100894,0.564221913166865,0.5878945975577483,0.4517828807960223,0
0.9,-0.4615384615384615,-0.2998722860791826,-0.4558077602196737,-0.5155495066349098,-0.7049299845022499,1
0.54,-0.2307692307692307,-0.2099616858237548,-0.2539195886201736,-0.6884881478961098,-0.5940304078167097,1
-0.12,0.7692307692307693,1.2153256704980844,0.6849806329805976,0.5308230312653586,0.4176731176950898,0
-0.06,-0.0769230769230769,0.5787994891443168,0.7441221349611289,0.422063438055272,0.878502541831782,0
-0.44,-0.6153846153846154,-0.3100893997445721,-0.3656792549802583,-0.584174511360629,-0.0171639222746896,1
-0.74,0.4615384615384615,1.216347381864623,0.8134560580917475,0.9794412309553514,1.223776496450944,0
-0.92,-0.8461538461538461,-0.3887611749680715,-1.0273156428650494,-0.1642584401345884,-0.6352428573646105,1
0.46,1.3076923076923077,0.9997445721583652,0.406429361012188,0.999311935276549,1.2349244577342315,0
-0.86,-0.0769230769230769,-0.0035759897828863,0.1142794818075312,0.1405769158065857,0.1621912944173413,2
0.08,0.8461538461538461,1.1039591315453383,0.6049764772261133,0.3504442176099202,0.3047643317938227,0
0.18,0.2307692307692307,0.7994891443167306,0.7082881016900741,0.6701599183395713,0.4997047294281993,0
0.16,0.4615384615384615,0.9721583652618137,0.6935501761524866,0.7442289516464405,1.086248329851968,0
-0.24,0.6153846153846154,0.9302681992337164,0.6052098279087944,0.3425503761672526,0.2996327438048602,0
-0.58,0.0,0.0914431673052362,0.2112301088054826,-0.1701863823673963,-0.0771137263630578,2
0.48,-0.1538461538461538,1.8957854406130268,1.450475611369077,0.7893538996635288,1.1134708071044983,0
0.14,0.1538461538461538,-0.1650063856960408,-0.3413734854680831,-0.1533401383690597,-0.3880045315856085,2
-0.26,1.1538461538461535,1.3563218390804597,0.6132937426361124,1.6313334089448417,1.5581130660443103,0
-0.8,-0.3076923076923077,-0.1650063856960408,-0.0660697623896762,0.1133870175040641,0.1427112447353033,2
-0.14,1.0,0.7106002554278417,0.338783197803459,0.8219575819439718,0.5845616169845974,0
-0.42,0.1538461538461538,0.2068965517241379,0.2686388885601476,0.4643453933688707,0.3769960568182023,2
-0.52,0.3076923076923077,1.6464878671775225,1.065453570611696,1.4288760349325167,1.460599957774339,0
-0.22,-0.6923076923076923,-0.356066411238825,-0.6636438711168776,-0.6783864504177536,-0.5818523407458068,1
0.28,1.3076923076923077,0.7943805874840357,0.2964582376958248,0.4812521265736645,0.3874406186016219,0
0.44,-0.6153846153846154,-0.3366538952745849,-0.5610929952742345,-0.0277343011606366,0.0373626721158271,1
-0.8,0.0,-0.032183908045977,0.0191870919098259,-0.0635741559865411,0.0093848340531339,2
0.64,-1.1538461538461535,-0.398978288633461,-1.940827944075299,3.096775169180749,2.1467105396794013,0
0.76,-0.3846153846153846,-0.2365261813537675,-0.2313254247181366,0.294733658462818,0.2681814633732295,2
-0.26,0.8461538461538461,0.7136653895274585,0.392372793207928,0.6510453290990889,0.4886967952957631,0
0.74,-0.2307692307692307,-0.1772669220945083,-0.1559278594673168,-0.145143850894106,-0.6209906794090019,1
0.68,0.5384615384615384,0.20485312899106,0.091597996947055,0.1427545272390457,0.1637407010587673,2
0.76,0.6923076923076923,0.6819923371647509,0.4283929099059682,0.2055725681448716,0.2077733591480751,2
-0.4,-0.6923076923076923,-0.3295019157088122,-0.4108663521971389,-0.7732940153491361,-0.2646506355964494,1
0.78,-0.7692307692307693,-0.378544061302682,-0.8961788644693129,-1.1151790102453594,-0.8694258170852722,1
0.56,-0.7692307692307693,-0.3438058748403576,-0.4273866371267778,-0.993323503837284,-0.6211925605716618,1
-0.48,-0.8461538461538461,-0.3846743295019157,-0.9163125665090236,-0.1955313598729726,-0.0984497640673665,1
-0.3,-0.6153846153846154,-0.3448275862068966,-0.6341334561567082,-0.9215530603757892,-0.9122447011820688,1
-0.12,-0.7692307692307693,-0.3703703703703703,-0.7537441065047871,-0.6758459037465502,-0.5788070657396858,1
0.54,-0.2307692307692307,-0.2028097062579821,-0.2313254247181366,0.0954822123927261,-0.2062557077301835,2
0.64,1.0,0.6656449553001277,0.3102762950145581,0.2350308116895391,0.227994672053349,2
0.76,0.4615384615384615,0.1813537675606641,0.0964329307803524,0.2333068693055082,-0.1147696927978676,2
-0.32,0.1538461538461538,0.6462324393358876,0.6508515651234178,0.4596574798684359,0.3740877104740899,0
-0.22,0.3846153846153846,0.2794380587484035,0.2340171340045195,0.7809156553627462,0.5620525155747758,2
-0.46,-0.8461538461538461,-0.3938697318007663,-1.1992451244811797,-0.7495217572114475,-0.960058774319363,1
-0.64,0.4615384615384615,0.8628352490421456,0.6334842074942694,0.9002911043060754,0.6266812867893148,0
0.52,0.1538461538461538,0.183397190293742,0.2417812422489322,0.5687195191108086,0.9761646890779042,2
-0.72,-0.2307692307692307,-0.2293742017879949,-0.3190721645135796,-0.4654039544818721,-0.3477699953398646,1
-0.6,0.3846153846153846,0.2733077905491698,0.2278696125441786,0.41622622963215,0.8744980820929807,2
0.04,0.6153846153846154,0.5430395913154534,0.3624236379203546,0.50160674454652,0.3999244019664564,2
0.64,1.1538461538461535,1.7139208173690932,0.7478218838350195,0.5205096215644021,0.9446670180770677,0
-0.34,0.0,0.0720306513409961,0.1841181122120275,-0.3173868662810479,0.2738081739132827,2
0.7,-0.2307692307692307,-0.1425287356321839,-0.064458068846755,-0.3806888208385316,-0.2646938349100084,1
0.76,0.1538461538461538,0.7657726692209451,0.729330942696138,0.4308041283883407,0.8844813723979684,0
1.0,0.3846153846153846,0.2988505747126437,0.2531646052370894,0.45194510604514,0.3692913200688283,2
0.94,0.5384615384615384,1.7547892720306513,0.9931852281436736,1.0683603644474688,1.2731354049349386,0
-0.56,2.230769230769231,1.349169859514687,0.3391878695109722,3.3048277947903677,2.217790804523449,0
-0.18,0.4615384615384615,0.9701149425287356,0.6924677193299448,0.795796000151223,1.1173231650086792,0
-0.92,0.0,0.6615581098339719,0.7527622039811304,0.5426789157309743,0.9592224387892656,0
0.98,0.5384615384615384,0.0985951468710089,-0.0349266032420779,-0.0278855241767797,0.0372457199421781,2
0.48,-0.1538461538461538,0.572669220945083,0.794070024949754,0.2926467808400438,0.7874292011274179,0
0.82,-0.2307692307692307,-0.1292464878671775,-0.0322793842628193,-0.2787947525613398,-0.1708359987322525,2
-0.4,-0.7692307692307693,-0.3754789272030651,-0.8391782283365959,-1.1628747495368794,-0.981567179929009,1
-0.92,-0.4615384615384615,-0.2814814814814815,-0.358419214661148,-0.1198593625949869,-0.3621298638133136,1
0.9,-0.5384615384615384,-0.2763729246487867,-0.260506883756827,0.3142414275452724,-0.063622168991912,2
0.32,-0.8461538461538461,-0.3816091954022989,-0.8437475665967709,-0.5053570753468678,0.0747812780444739,1
-0.32,-0.5384615384615384,-0.3468710089399744,-0.7281452379559741,-0.756568749763714,-0.9686096822748896,1
-0.06,0.3846153846153846,0.2446998722860791,0.1985078357831095,-0.1692185550640807,0.4144358329311009,2
-0.4,1.0,0.6206896551724138,0.2806748732225055,0.8146383879626479,1.1285430234829417,0
1.0,0.3846153846153846,0.3448275862068966,0.296693380526615,0.8277343011606366,0.5877050240291285,0
-0.46,0.3846153846153846,0.2222222222222222,0.1746166154714274,0.601686136629995,0.1049138427228184,2
-0.38,0.4615384615384615,1.0794380587484036,0.7484284448211191,0.5894370723224075,0.4526947228762455,0
-0.44,0.0,1.2510855683269475,1.082471037133234,1.1708895693924617,1.328429016628164,0
-0.5,-0.2307692307692307,-0.2140485312899106,-0.2671548234807762,-0.308434463725379,-0.1975071417747075,1
-0.3,-0.6923076923076923,-0.3468710089399744,-0.5654396310047762,-0.4794072057767192,-0.3619909303277205,1
0.78,0.3846153846153846,0.2457215836526181,0.1995761769409159,-0.2524819477524479,-0.1475664090864153,2
0.94,-0.0769230769230769,0.5634738186462325,0.732611056686356,0.4488904011190503,0.3673875339223209,2
-0.46,-0.8461538461538461,-0.3867177522349936,-0.9694873355263616,-0.7948584174511361,-0.7296059165358133,1
0.0,0.8461538461538461,0.5174968071519795,0.2587331195114178,0.1124191902007485,0.14201322805964,2
-0.76,-0.5384615384615384,-0.2906768837803321,-0.3335749454951762,-0.5529923254319308,-0.4392240466648892,1
-0.1,0.3846153846153846,0.203831417624521,0.1544943832172009,0.2076292011644172,0.7248101864505917,2
0.52,-0.1538461538461538,-0.1670498084291187,-0.178989075958986,-0.0381384446712789,0.0292948816869966,2
0.3,-0.3076923076923077,1.138697318007663,1.2676897007660262,0.7586858719897168,1.095015498523856,0
-0.6,0.1538461538461538,0.7719029374201788,0.7331564488931634,1.0819099466938868,1.2805398475640783,0
-0.08,-0.6153846153846154,-0.356066411238825,-0.749172882582814,-0.7767419001171978,-0.7054980772317736,1
0.56,1.2307692307692308,0.8056194125159643,0.3248702076010351,0.2170655173717439,0.21569424163514,2
-0.8,-0.8461538461538461,-0.3836526181353767,-0.8912389671460418,-0.1927488563759404,-0.4190952206691586,1
-0.96,0.0769230769230769,0.5808429118773947,0.6482489226782921,0.703882650939473,0.5189439226304727,0
0.82,0.4615384615384615,0.4827586206896552,0.3800685991177115,0.2291936032664171,0.7409160424253489,2
-0.12,-0.6923076923076923,-0.3887611749680715,-1.21251187058042,-0.9843106120751578,-1.0136434732420887,1
0.6,0.0769230769230769,1.5841634738186463,1.173647278841381,0.6247627688934255,1.012075688155081,0
-0.6,-0.2307692307692307,-0.3325670498084291,-0.8286356246997634,-1.3317606139654456,-1.8313661993822064,1
0.26,0.6923076923076923,1.00485312899106,0.6137121624669442,0.872919738384182,1.1628051846668168,0
-0.16,0.6153846153846154,0.6441890166028097,0.4334369438888961,0.7101130392045669,1.065384707337314,0
0.22,0.4615384615384615,0.0148148148148148,-0.1227198530556238,0.1641979509281312,-0.4092459128024555,2
-0.64,0.8461538461538461,0.4490421455938697,0.2060363820145209,1.1601224906430758,1.3227006514536634,0
-0.5,-0.8461538461538461,-0.3938697318007663,-1.1992451244811797,-0.4714226305243658,-0.6620304172636136,1
0.22,0.6153846153846154,0.0853128991060025,-0.0812570573182554,0.0623038826509394,-0.2291790318776281,2
0.5,0.0769230769230769,-0.1149425287356321,-0.185156799156566,-0.1954103814600582,-0.6588062785421513,1
-0.54,-0.0769230769230769,1.0988505747126436,1.0615380140397703,1.1541643038070395,0.384187599077835,0
-0.06,0.8461538461538461,1.308301404853129,0.6970581302782468,0.6197724093607047,1.0089078799627471,0
0.4,0.3076923076923077,0.9588761174968072,0.7597311710984065,0.4808589467316925,0.3871985038256845,0
-0.4,-0.1538461538461538,-0.0638569604086845,0.0551680892568193,0.5750103965823599,0.4441459251191548,2
-0.24,-0.8461538461538461,-0.3867177522349936,-0.9694873355263616,-1.0297077615213035,-1.092627393137198,1
-0.46,0.3846153846153846,0.961941251596424,0.7237515473536157,0.3432460020415107,0.3000856316957917,0
-0.82,1.1538461538461535,0.7177522349936143,0.2954384547021411,0.3803258855997883,0.3240383481398816,2
-0.46,-0.5384615384615384,-0.3060025542784163,-0.4211462984687711,-0.5018184567691203,-0.6914288938407066,1
0.6,-0.4615384615384615,-0.3407407407407407,-0.7378774108408706,-0.0836565725303391,-0.5761589945931629,1
0.44,-0.4615384615384615,-0.2937420178799489,-0.4218369599612904,-0.3880685040263128,-0.2717385734280839,1
0.68,0.4615384615384615,0.5164750957854406,0.4061621037960165,0.9282371176893124,1.1947269485672114,0
0.16,0.3846153846153846,1.2030651340996168,0.843534535965598,0.9772333749196628,1.222533560909275,0
-0.24,-0.4615384615384615,-0.3662835249042145,-1.0009855932129004,-1.0443461494839514,-1.1192433208870098,1
-0.38,0.6923076923076923,0.5757343550446998,0.3563915995162863,0.5937015613776416,0.9922641691933448,0
-0.3,-0.8461538461538461,-0.3765006385696041,-0.7378774108408706,-0.5394427431855129,-0.4246731243395901,1
-0.98,1.0,0.8362707535121329,0.4133220030765938,0.3638728214434237,0.8381557720006895,0
0.8,0.5384615384615384,1.1243933588761177,0.7361865737242207,0.9651052890249896,1.2156905639435824,0
0.86,0.1538461538461538,0.053639846743295,0.0735391352992694,-0.0004536690484291,0.0583123386749028,2
-0.58,0.7692307692307693,1.3900383141762451,0.7599073818523234,0.8897659823825186,1.1725871099871374,0
0.14,0.4615384615384615,1.0661558109833973,0.7418330025254523,0.7250841178027295,1.0745707461293073,0
-0.42,0.6923076923076923,0.6227330779054917,0.3890627674592943,0.3726740009829496,0.8443198117820007,0
0.12,0.6153846153846154,0.8475095785440613,0.5592364405103915,0.32322407470417,0.2869974139155458,0
-0.48,0.3846153846153846,0.7913154533844189,0.6267812555972322,0.2110770859324789,0.2115721409440334,2
-0.98,-0.5384615384615384,-0.3111111111111111,-0.4529136248463365,-0.3287890816982344,-0.2161153816662606,1
0.74,-0.5384615384615384,-0.3039591315453384,-0.4088281293752772,-0.3842274394162792,-0.2680674585677886,1
-0.82,-0.5384615384615384,-0.3376756066411239,-0.6462762034579138,-0.4842160976900684,-0.3669083739734597,1
-0.32,0.3076923076923077,0.1711366538952745,0.1518663509991659,0.8351442289516464,0.2291389505988653,2
-0.72,0.4615384615384615,1.0528735632183908,0.7351832883083711,0.809103625571812,1.1252546611650895,0
-0.74,-0.6923076923076923,-0.3172413793103448,-0.3190721645135796,-0.602079316471967,-0.4932778047904991,1
0.86,0.3076923076923077,0.4459770114942529,0.4205574073913085,0.7135911685758572,1.067523119899018,0
0.82,-0.2307692307692307,-0.1578544061302682,-0.1034172953178074,-0.0848966012627121,-0.0075138123492731,2
-0.82,0.1538461538461538,1.5044699872286078,1.0956213579073917,0.7092964349173945,1.0648822679860996,0
-0.86,1.0769230769230769,0.9885057471264368,0.470129860316839,0.4807984575252353,0.9182833857164716,0
0.84,-0.5384615384615384,-0.2181353767560664,-0.0214583608192756,-0.140395448187214,-0.0524267628651351,1
0.06,0.2307692307692307,0.0546615581098339,0.0370545633831507,0.3183244489811349,0.2837777280867284,2
-0.92,0.4615384615384615,0.3693486590038314,0.2852337864712827,0.6209217042833919,0.4711943920289147,2
0.16,0.3846153846153846,1.134610472541507,0.8112845577176733,0.8288835960833238,1.1369785967720702,0
-0.8,0.7692307692307693,0.2630906768837803,0.0671614760818661,-0.2665456882537522,-0.4792840659273203,2
-0.54,-0.4615384615384615,-0.3223499361430396,-0.5966517025650895,-0.5417110884276587,-0.7310488737175189,1
0.54,-1.0769230769230769,-0.2651340996168582,1.2656219855155344,-1.351873275112472,-1.9048148842711712,1
0.74,-0.8461538461538461,-0.3887611749680715,-1.0273156428650494,-0.3048958451476314,-0.5116474223172396,1
